,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
644,644,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2630580,1257151,BL,2846,2011,1,January,Monday,19.0
645,645,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2720182,1231272,SG,3313,2011,1,January,Monday,21.0
646,646,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2724937,1257296,SG,3408,2011,1,January,Monday,21.0
647,647,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2556464,1179779,VD,5831,2011,1,January,Monday,22.0
648,648,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2647968,1210347,LU,1009,2011,1,January,Tuesday,6.0
649,649,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2572974,1106075,VS,6136,2011,1,January,Tuesday,6.0
650,650,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt433,Minor road,2683486,1246823,ZH,261,2011,1,January,Tuesday,6.0
651,651,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2713743,1272708,TG,4841,2011,1,January,Tuesday,7.0
652,652,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2499581,1117397,GE,6621,2011,1,January,Tuesday,7.0
653,653,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2694911,1261542,ZH,230,2011,1,January,Tuesday,7.0
654,654,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt431,Expressway,2527221,1176310,VD,5750,2011,1,January,Tuesday,7.0
655,655,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2501164,1117128,GE,6621,2011,1,January,Tuesday,7.0
656,656,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2742167,1220490,SG,3298,2011,1,January,Tuesday,8.0
657,657,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt432,Principal road,2538954,1167026,VD,5537,2011,1,January,Tuesday,10.0
658,658,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2701304,1247238,ZH,177,2011,1,January,Tuesday,10.0
659,659,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2723319,1077190,TI,5250,2011,1,January,Tuesday,11.0
660,660,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2662636,1215003,LU,1024,2011,1,January,Tuesday,12.0
661,661,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2663760,1227282,LU,1031,2011,1,January,Tuesday,13.0
662,662,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2642178,1264406,AG,4161,2011,1,January,Tuesday,13.0
663,663,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2553482,1147204,VD,5882,2011,1,January,Tuesday,14.0
664,664,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2652784,1241581,AG,4145,2011,1,January,Tuesday,14.0
665,665,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt430,Motorway,2533184,1155923,VD,5583,2011,1,January,Tuesday,14.0
666,666,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2696243,1262834,ZH,230,2011,1,January,Tuesday,15.0
667,667,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt433,Minor road,2616288,1270378,BS,2703,2011,1,January,Tuesday,16.0
668,668,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt430,Motorway,2659677,1219089,LU,1093,2011,1,January,Tuesday,17.0
669,669,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2648054,1247847,AG,4012,2011,1,January,Tuesday,17.0
670,670,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2537758,1152165,VD,5586,2011,1,January,Tuesday,17.0
671,671,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt431,Expressway,2639768,1172913,BE,582,2011,1,January,Tuesday,18.0
672,672,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2687002,1260313,ZH,63,2011,1,January,Tuesday,18.0
673,673,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2610235,1265737,BL,2765,2011,1,January,Tuesday,19.0
674,674,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2742807,1252651,SG,3203,2011,1,January,Tuesday,19.0
675,675,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,True,rt433,Minor road,2618558,1263001,BL,2831,2011,1,January,Tuesday,19.0
676,676,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2602799,1201346,BE,351,2011,1,January,Tuesday,20.0
677,677,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2608239,1259297,BL,2768,2011,1,January,Tuesday,20.0
678,678,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2610543,1187810,BE,632,2011,1,January,Tuesday,20.0
679,679,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2613778,1179875,BE,939,2011,1,January,Tuesday,20.0
680,680,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2685857,1227694,ZG,1705,2011,1,January,Tuesday,22.0
681,681,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2611234,1269669,BS,2701,2011,1,January,Wednesday,5.0
682,682,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2710815,1278178,TG,4826,2011,1,January,Wednesday,6.0
683,683,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2682119,1227947,ZG,1701,2011,1,January,Wednesday,7.0
684,684,at6,Accident with head-on collision,as1,Accident with fatalities,False,False,False,rt430,Motorway,2592650,1244454,JU,6721,2011,1,January,Wednesday,7.0
685,685,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2622044,1259006,BL,2829,2011,1,January,Wednesday,7.0
686,686,at0,Accident with skidding or self-accident,as1,Accident with fatalities,False,False,False,rt433,Minor road,2601165,1208085,BE,546,2011,1,January,Wednesday,7.0
687,687,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2576200,1251908,JU,6771,2011,1,January,Wednesday,8.0
688,688,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2679843,1250397,ZH,261,2011,1,January,Wednesday,8.0
689,689,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2727434,1276409,TG,4666,2011,1,January,Wednesday,8.0
690,690,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt431,Expressway,2717403,1079152,TI,5266,2011,1,January,Wednesday,9.0
691,691,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2611663,1260287,BL,2773,2011,1,January,Wednesday,9.0
692,692,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt433,Minor road,2501682,1116566,GE,6621,2011,1,January,Wednesday,9.0
693,693,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2688375,1233061,ZH,295,2011,1,January,Wednesday,10.0
694,694,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2613960,1210923,BE,404,2011,1,January,Wednesday,10.0
695,695,at6,Accident with head-on collision,as1,Accident with fatalities,False,False,False,rt432,Principal road,2713661,1274432,TG,4841,2011,1,January,Wednesday,11.0
696,696,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2613889,1212052,BE,404,2011,1,January,Wednesday,11.0
697,697,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2622110,1259546,BL,2829,2011,1,January,Wednesday,12.0
698,698,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2598208,1184130,BE,880,2011,1,January,Wednesday,12.0
699,699,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2724593,1255433,SG,3405,2011,1,January,Wednesday,13.0
700,700,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2637962,1234499,AG,4274,2011,1,January,Wednesday,14.0
701,701,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2502631,1117927,GE,6617,2011,1,January,Wednesday,14.0
702,702,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2760368,1205259,GR,3953,2011,1,January,Wednesday,14.0
703,703,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2716891,1096272,TI,5192,2011,1,January,Wednesday,14.0
704,704,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2642254,1129545,VS,6002,2011,1,January,Wednesday,15.0
705,705,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt433,Minor road,2679055,1247695,ZH,261,2011,1,January,Wednesday,16.0
706,706,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt431,Expressway,2506409,1135730,VD,5713,2011,1,January,Wednesday,16.0
707,707,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2600790,1199215,BE,351,2011,1,January,Wednesday,16.0
708,708,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2608531,1211983,BE,411,2011,1,January,Wednesday,17.0
709,709,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2620929,1235531,BE,981,2011,1,January,Wednesday,17.0
710,710,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2715844,1096463,TI,5192,2011,1,January,Wednesday,18.0
711,711,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2539328,1154904,VD,5586,2011,1,January,Wednesday,18.0
712,712,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2564862,1123097,VD,5402,2011,1,January,Wednesday,18.0
713,713,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2658865,1224799,LU,1081,2011,1,January,Wednesday,19.0
714,714,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2666228,1256749,AG,4045,2011,1,January,Wednesday,19.0
715,715,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2682087,1249372,ZH,261,2011,1,January,Wednesday,21.0
716,716,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2784470,1189178,GR,3851,2011,1,January,Wednesday,21.0
717,717,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt433,Minor road,2681695,1247261,ZH,261,2011,1,January,Wednesday,21.0
718,718,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2736786,1254441,SG,3443,2011,1,January,Wednesday,21.0
719,719,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2609469,1268349,BS,2701,2011,1,January,Wednesday,22.0
720,720,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2786153,1190940,GR,3871,2011,1,January,Wednesday,23.0
721,721,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2513396,1145176,VD,5857,2011,1,January,Thursday,3.0
722,722,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2690222,1252896,ZH,200,2011,1,January,Thursday,6.0
723,723,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2613868,1191870,BE,612,2011,1,January,Thursday,7.0
724,724,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2547321,1211945,NE,6436,2011,1,January,Thursday,7.0
725,725,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2533518,1157378,VD,5583,2011,1,January,Thursday,7.0
726,726,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2614725,1267977,BS,2703,2011,1,January,Thursday,7.0
727,727,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2531914,1154333,VD,5635,2011,1,January,Thursday,7.0
728,728,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt433,Minor road,2616305,1270697,BS,2703,2011,1,January,Thursday,7.0
