,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
182409,182409,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2497024,1117533,GE,6643,2021,4,April,Wednesday,6.0
158203,158203,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2682395,1248539,ZH,261,2019,10,October,Monday,11.0
135415,135415,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2681566,1268151,ZH,58,2018,7,July,Wednesday,5.0
35042,35042,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt439,Other,2659065,1251022,AG,4205,2012,11,November,Sunday,4.0
69117,69117,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2563283,1205345,NE,6458,2014,10,October,Sunday,19.0
37050,37050,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2658056,1188356,OW,1406,2012,12,December,Thursday,18.0
23625,23625,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2589356,1200015,BE,668,2012,4,April,Tuesday,16.0
114270,114270,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2674385,1235753,ZH,10,2017,5,May,Tuesday,14.0
157126,157126,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2688515,1251564,ZH,69,2019,9,September,Sunday,21.0
35558,35558,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt430,Motorway,2694581,1261568,ZH,230,2012,11,November,Friday,17.0
29480,29480,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt439,Other,2648510,1261046,AG,4185,2012,8,August,Saturday,11.0
88404,88404,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2646246,1244282,AG,4010,2015,11,November,Friday,16.0
88887,88887,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2729503,1278906,TG,4671,2015,11,November,Monday,19.0
137389,137389,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2579042,1193977,FR,2262,2018,8,August,Thursday,8.0
194605,194605,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2715194,1100250,TI,5189,2021,12,December,Friday,12.0
150199,150199,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2579418,1110773,VS,6141,2019,6,June,Wednesday,14.0
46136,46136,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2663881,1198589,OW,1401,2013,7,July,Friday,12.0
180897,180897,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2638397,1238251,AG,4289,2021,3,March,Thursday,17.0
164122,164122,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2579113,1216137,BE,756,2020,3,March,Monday,12.0
87539,87539,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2584287,1243276,JU,6729,2015,11,November,Wednesday,17.0
20155,20155,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2735160,1267927,TG,4476,2012,1,January,Tuesday,4.0
132379,132379,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2673728,1251252,ZH,251,2018,6,June,Wednesday,13.0
188204,188204,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2631196,1196899,BE,909,2021,8,August,Thursday,15.0
159122,159122,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2704841,1113777,TI,5113,2019,11,November,Friday,9.0
155586,155586,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt433,Minor road,2685180,1246572,ZH,261,2019,9,September,Tuesday,18.0
168515,168515,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2554041,1146820,VD,5883,2020,6,June,Thursday,17.0
132568,132568,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2746052,1254769,SG,3203,2018,6,June,Saturday,4.0
194077,194077,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2657391,1228573,LU,1081,2021,11,November,Monday,7.0
7418,7418,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2690042,1210952,SZ,1373,2011,6,June,Friday,10.0
107664,107664,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2682385,1247433,ZH,261,2016,12,December,Wednesday,18.0
116183,116183,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2690578,1194250,UR,1201,2017,6,June,Tuesday,15.0
104886,104886,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2590411,1220924,BE,744,2016,10,October,Thursday,11.0
62695,62695,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2564942,1122978,VD,5402,2014,6,June,Saturday,14.0
184901,184901,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2629188,1240091,SO,2402,2021,6,June,Monday,7.0
102505,102505,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2715868,1098921,TI,5162,2016,9,September,Saturday,15.0
202546,202546,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt433,Minor road,2610130,1264665,BL,2765,2022,6,June,Friday,16.0
207932,207932,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt433,Minor road,2676642,1250494,ZH,247,2022,8,August,Monday,13.0
19296,19296,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2693502,1231719,ZH,293,2012,1,January,Monday,17.0
210596,210596,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2682910,1247626,ZH,261,2022,10,October,Saturday,5.0
123519,123519,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2680790,1248829,ZH,261,2017,11,November,Monday,10.0
59748,59748,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2711842,1276697,TG,4811,2014,5,May,Thursday,16.0
68296,68296,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2708119,1143947,TI,5072,2014,10,October,Friday,16.0
99483,99483,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2667087,1256741,AG,4045,2016,7,July,Wednesday,17.0
15658,15658,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2612776,1266833,BS,2701,2011,10,October,Monday,12.0
95245,95245,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2730939,1278339,TG,4671,2016,5,May,Saturday,14.0
89729,89729,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2665376,1211538,LU,1061,2015,12,December,Saturday,9.0
46955,46955,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2680054,1247944,ZH,261,2013,8,August,Saturday,14.0
41946,41946,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2561264,1204972,NE,6458,2013,5,May,Tuesday,13.0
48597,48597,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2501833,1125055,GE,6622,2013,8,August,Saturday,20.0
140338,140338,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2648165,1209374,LU,1009,2018,10,October,Saturday,9.0
14526,14526,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2670758,1262106,ZH,91,2011,10,October,Sunday,15.0
120328,120328,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,Minor road,2674773,1249535,ZH,250,2017,9,September,Wednesday,17.0
31700,31700,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2532180,1161010,VD,5501,2012,9,September,Sunday,4.0
147424,147424,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2565855,1099431,VS,6142,2019,4,April,Monday,13.0
185849,185849,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2536323,1153128,VD,5586,2021,6,June,Monday,10.0
134129,134129,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2595118,1160982,BE,791,2018,7,July,Monday,11.0
160138,160138,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2606869,1210024,BE,409,2019,12,December,Sunday,5.0
90404,90404,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2746388,1253883,SG,3203,2016,1,January,Friday,17.0
124116,124116,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2690263,1251923,ZH,200,2017,11,November,Monday,7.0
167392,167392,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt433,Minor road,2604453,1123849,VS,6248,2020,6,June,Friday,9.0
187499,187499,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2622678,1237748,SO,2407,2021,7,July,Wednesday,16.0
115641,115641,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2650973,1225872,LU,1103,2017,6,June,Tuesday,15.0
135476,135476,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2589426,1174467,FR,2299,2018,7,July,Thursday,11.0
8393,8393,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2720226,1114632,TI,5002,2011,6,June,Monday,9.0
164677,164677,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2619929,1253237,BL,2834,2020,4,April,Tuesday,17.0
204573,204573,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,Minor road,2503118,1119213,GE,6617,2022,7,July,Saturday,14.0
40934,40934,at7,Accident when parking,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2623123,1129264,VS,6118,2013,4,April,Monday,20.0
13098,13098,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2692989,1243341,ZH,195,2011,9,September,Saturday,9.0
162525,162525,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2585403,1217601,BE,732,2020,2,February,Saturday,19.0
111711,111711,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2759946,1190950,GR,3901,2017,4,April,Sunday,12.0
26522,26522,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2716809,1231786,SG,3339,2012,6,June,Thursday,16.0
165294,165294,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2620503,1173439,BE,938,2020,4,April,Friday,10.0
62186,62186,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2612488,1129155,VS,6116,2014,6,June,Friday,23.0
212647,212647,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2682691,1244304,ZH,261,2022,11,November,Thursday,11.0
57137,57137,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt433,Minor road,2682311,1263965,ZH,53,2014,3,March,Saturday,16.0
27749,27749,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2744628,1156075,GR,3714,2012,7,July,Monday,15.0
144281,144281,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt430,Motorway,2621153,1264110,BL,2822,2019,1,January,Tuesday,7.0
92000,92000,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2697325,1261707,ZH,230,2016,2,February,Saturday,0.0
152516,152516,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2627063,1224528,BE,332,2019,7,July,Wednesday,7.0
31745,31745,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt433,Minor road,2630207,1268870,AG,4254,2012,9,September,Sunday,18.0
10830,10830,at5,Accident when crossing the lane(s),as2,Accident with severe injuries,False,False,False,rt432,Principal road,2737069,1270584,TG,4476,2011,8,August,Wednesday,21.0
175043,175043,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2586404,1236039,BE,716,2020,10,October,Sunday,15.0
192151,192151,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2685322,1253622,ZH,66,2021,10,October,Thursday,16.0
186693,186693,at2,Accident with rear-end collision,as3,Accident with light injuries,False,True,False,rt433,Minor road,2611684,1267901,BS,2701,2021,7,July,Monday,14.0
